,time,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,linacce_x,linacce_y,linacce_z,grav_x,grav_y,grav_z,magnet_x,magnet_y,magnet_z,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z,rv_w,rv_x,rv_y,rv_z
33,4063398834837978.0,-0.024017,0.013931,0.001709,0.707192592493944,9.89655568510905,0.1414949998341373,-0.030969999999999998,-0.06149,0.014484,0.719734,9.779521,0.115523,-14.439225502703087,-34.33264137834997,4.1499392066569865,-0.014423,-0.104642,-0.042938,0.710941,0.70225,-0.020713,0.031299,0.688742,0.6659610000000001,-0.224958,-0.17755100000000001
34,4063398839751308.0,-0.025085,0.013931,-0.00148,0.7029525713589359,9.881624143396637,0.11085928679327461,-0.028256,-0.079369,-0.023703,0.719471,9.779528,0.11659,-14.630465159604723,-33.974393174916486,4.145838470761795,-0.014428,-0.104627,-0.042939,0.710988,0.702201,-0.020689,0.031321,0.6887820000000002,0.6659340000000001,-0.22491699999999998,-0.177549
35,4063398844695156.0,-0.030411,0.011795,0.0006410000000000001,0.6861097960631072,9.847551055214682,0.12450144483001904,-0.05891400000000001,-0.12381,0.026007,0.719085,9.779534,0.11833,-14.621602940788222,-34.51523978986467,3.802624420115015,-0.014432,-0.104611,-0.04294,0.711043,0.702146,-0.020666,0.031341,0.688843,0.665884,-0.224868,-0.177562
36,4063398849639004.0,-0.037872,0.012863,0.002777,0.6666674999192936,9.839856277930268,0.12134399967272456,-0.069234,-0.10256,-0.019425,0.718705,9.779542,0.120057,-14.611490457984496,-35.061684743120175,3.4573042046425706,-0.014437,-0.104595,-0.042942,0.711109,0.702078,-0.020647,0.031362,0.688904,0.6658339999999999,-0.22481900000000002,-0.177574
37,4063398854582851.0,-0.043198,0.012863,0.002777,0.6758229055241798,9.854710499152583,0.08658427999106769,-0.045043,-0.090986,-0.04932,0.718517,9.779534,0.121793,-14.601377977226239,-35.60812958584539,3.111984059018596,-0.014443,-0.104578,-0.042945,0.711187,0.701999,-0.020629,0.031387,0.6889669999999999,0.6657819999999999,-0.224776,-0.17758
38,4063398859496181.0,-0.046387,0.010742,0.003845,0.6935445710457063,9.866483571063005,0.09204742768366872,-0.031789,-0.077718,-0.020918,0.718482,9.77951,0.123896,-14.59132791801446,-36.15120137571005,2.76879547913361,-0.01445,-0.10456,-0.042949,0.711273,0.701911,-0.020614,0.03141,0.6890429999999999,0.665714,-0.22473899999999997,-0.17758699999999997
39,4063398864440029.0,-0.053848,0.007538,0.002777,0.7012552407677178,9.865687499919293,0.10650848149943122,-0.028084,-0.087709,-0.021021,0.718434,9.779482,0.126362,-14.765531983725424,-35.87143136882948,2.735206121939213,-0.014457,-0.10454,-0.042954,0.711369,0.701814,-0.020604,0.031428,0.6891289999999998,0.6656319999999999,-0.22470299999999999,-0.17760499999999996
40,4063398869383877.0,-0.058105,0.010742,0.002777,0.7069062593129886,9.876901537243256,0.11027938892478086,-0.020866,-0.059635,-0.018967,0.718426,9.779449,0.129059,-14.957171393105524,-35.5135059174669,2.731104809579376,-0.014465,-0.104519,-0.042961,0.711476,0.701705,-0.020592,0.031445,0.689226,0.6655429999999999,-0.224661,-0.177618
41,4063398874327724.0,-0.062378,0.00647,0.002777,0.7319566451342446,9.8765991497961,0.11609511059383512,0.017172000000000003,-0.079864,-0.015353,0.718745,9.779386,0.13198,-15.148810763722414,-35.15558053850247,2.727003498049118,-0.014473,-0.104497,-0.042968,0.711591,0.701587,-0.020582,0.031461,0.6893310000000002,0.6654400000000001,-0.22463500000000006,-0.17762900000000006
42,4063398879271572.0,-0.062378,0.005417,0.002777,0.7379656294950816,9.885545778010973,0.13092342608288118,-0.0009130000000000006,-0.048279,0.002489,0.718897,9.779333,0.135041,-15.340450173102514,-34.797655087139894,2.7229021856892808,-0.014482,-0.104474,-0.042976,0.71171,0.701467,-0.020576,0.031472,0.6894389999999998,0.6653329999999997,-0.22460299999999989,-0.17764999999999992
43,4063398884215420.0,-0.063431,0.002213,0.003845,0.7347834445027436,9.926983574441811,0.14878188900548722,0.006626,0.0008579999999999977,0.014801000000000002,0.719136,9.77927,0.138238,-15.377826267880236,-34.583447932880425,2.864319451115076,-0.014491,-0.10445,-0.042986,0.711829,0.701345,-0.020575,0.031481,0.6895509999999998,0.6652189999999999,-0.22457799999999994,-0.17767399999999997
44,4063398889159267.0,-0.063431,0.001144,0.002777,0.7494330910394275,9.949266481293009,0.16090316591411508,0.026016,0.003281,0.021068,0.719481,9.779199,0.141482,-15.381565992069499,-34.40057789536553,3.0374663037711604,-0.014499,-0.104426,-0.042995,0.711949,0.701223,-0.020577,0.031486,0.6896649999999999,0.665102,-0.224558,-0.177697
45,4063398894072597.0,-0.059174,-0.000977,0.003845,0.7660567138677842,9.973541284531061,0.164978,0.039866,0.043664,0.018028,0.719967,9.779119,0.144465,-15.385282631975798,-34.21883666400803,3.209544368800422,-0.014508,-0.104403,-0.043005,0.712064,0.701106,-0.020583,0.031488,0.6897700000000001,0.66499,-0.22454900000000003,-0.177715
46,4063398899016445.0,-0.054916,-0.000977,0.005981,0.7625989628374497,10.005409055743826,0.17322974084842416,0.022627,0.068283,0.029457,0.720401,9.779044,0.147351,-15.389022356921501,-34.03596658950371,3.3826912564792027,-0.014516,-0.10438,-0.043014,0.712172,0.700996,-0.020593,0.031492,0.6898720000000003,0.6648830000000001,-0.22453800000000004,-0.17773400000000006
47,4063398903960293.0,-0.048523,0.002213,0.004913,0.7509955554972564,10.031232389086194,0.18244396300331242,0.014484,0.093884,0.032179,0.720699,9.778982,0.149959,-15.109768718843082,-34.252472434166066,3.4319664232925318,-0.014525,-0.104347,-0.043029,0.712269,0.700896,-0.020602,0.031499,0.6899639999999999,0.664789,-0.22452099999999997,-0.177749
48,4063398908873623.0,-0.044266,0.005417,0.004913,0.739807286114916,10.046556856933893,0.1867871427528784,0.00046500000000000014,0.100279,0.033301,0.720874,9.778932,0.152367,-14.730612012749246,-34.61106328992607,3.436453348601293,-0.014534,-0.104315,-0.043041,0.712357,0.700807,-0.020604,0.031512,0.6900500000000002,0.6647050000000001,-0.224495,-0.177761
49,4063398913817470.0,-0.039993,0.009674,0.004913,0.732877277918188,10.046886611487977,0.2158118110483597,-0.001542,0.09474,0.078521,0.721033,9.77888,0.154971,-14.349100340634429,-34.97188137592406,3.4409681424838414,-0.014542,-0.104285,-0.043053,0.712436,0.700725,-0.0206,0.031531,0.690145,0.664618,-0.22445999999999997,-0.17776799999999998
50,4063398918761318.0,-0.035736,0.012863,0.001709,0.7300497592322822,10.050005203771029,0.20940994409476182,-0.005173,0.102897,0.029789999999999997,0.721001,9.77885,0.156977,-13.967588591350625,-35.33269953490532,3.4454829372796043,-0.01455,-0.104257,-0.043063,0.712509,0.700651,-0.020587,0.031553,0.6902190000000001,0.664554,-0.224419,-0.17776899999999998
51,4063398923705166.0,-0.034668,0.018188,0.001709,0.7223314999192937,10.05039027773285,0.1840282221504383,-0.015882,0.096126,0.018282,0.72088,9.778829,0.158856,-13.84472683706133,-35.44683732587733,3.6760480756907143,-0.014557,-0.10423,-0.043071,0.712577,0.700581,-0.020563,0.031581,0.6902890000000002,0.6645,-0.22436800000000004,-0.17776400000000006
52,4063398928649013.0,-0.034668,0.018188,-0.0025480000000000004,0.7180845740272707,10.045094222597909,0.17547955616769695,-0.015021,0.090607,0.008656,0.720564,9.778822,0.160656,-13.847630704615524,-35.44102959076895,4.016527557433019,-0.014565,-0.104205,-0.043078,0.712644,0.700512,-0.020531,0.031609,0.6903559999999999,0.66445,-0.22430999999999993,-0.17776399999999995
53,4063398933592861.0,-0.034668,0.019257,-0.002548,0.7049442776029927,10.020031018217995,0.1701063703435057,-0.037892,0.05009,0.003267,0.720085,9.77883,0.162422,-13.850534572757088,-35.435221854485825,4.357007108044664,-0.014573,-0.104179,-0.043084,0.712712,0.700443,-0.020494,0.031634,0.69042,0.6644039999999999,-0.22424699999999995,-0.17776899999999998
54,4063398938506191.0,-0.034668,0.022461,-0.003616,0.6970561427528784,9.987904429336723,0.15284071508650957,-0.033827,0.023585,-0.025834,0.719601,9.778839,0.163951,-13.853420515540115,-35.42944996891976,4.695384904127132,-0.014581,-0.104154,-0.043089,0.71278,0.700374,-0.020453,0.031662,0.6904770000000001,0.6643680000000001,-0.22418000000000002,-0.17776600000000004
55,4063398943450039.0,-0.037872,0.019257,-0.003616,0.697909851842937,9.960470703492907,0.14310424076771777,-0.034533,-0.004496,-0.023965,0.71913,9.778845,0.165653,-14.118476828013565,-35.513574541283,4.795936367414682,-0.01459,-0.104128,-0.043094,0.712851,0.700302,-0.02041,0.031689,0.690539,0.6643230000000001,-0.224117,-0.177769
56,4063398948393886.0,-0.04213,0.019257,-0.004684,0.6894928344172059,9.911371542122561,0.14807211064055986,-0.047664,-0.068553,-0.019959,0.718538,9.778854,0.167604,-14.687629741670948,-35.70202051269504,4.618171394382291,-0.0146,-0.104101,-0.0431,0.712929,0.700222,-0.02037,0.031712,0.6906080000000001,0.664272,-0.224048,-0.17778000000000002
57,4063398953337734.0,-0.043198,0.018188,-0.005737,0.6939343705049185,9.906513796592249,0.15508687042866204,-0.029162,-0.028789999999999996,-0.014248,0.718023,9.778857,0.169644,-15.25678277045182,-35.890466522224365,4.440406385393088,-0.01461,-0.104072,-0.043106,0.713013,0.700138,-0.020328,0.031732,0.6906810000000001,0.6642160000000001,-0.22398200000000007,-0.17779100000000006
58,4063398958220547.0,-0.045334,0.016068,-0.003616,0.6910308411849565,9.930829301820344,0.15261282984313138,-0.047131,-0.015467,-0.026464,0.717459,9.778864,0.171649,-15.81890923710707,-36.07658604392646,4.264836000373647,-0.014622,-0.104042,-0.043113,0.713097,0.700052,-0.020291,0.03175,0.690751,0.66416,-0.22391899999999995,-0.17780699999999997
59,4063398963133877.0,-0.046387,0.01712,-0.00041200000000000004,0.6809798569343283,9.915991426483581,0.1396702848438259,-0.05026,-0.050904,-0.043397,0.717044,9.778861,0.173588,-15.899366885723076,-36.252328482988254,4.240623000031571,-0.014634,-0.104011,-0.04312,0.713185,0.699962,-0.020259,0.031772,0.69082,0.6641050000000001,-0.22386000000000003,-0.17781500000000003
60,4063398968077724.0,-0.049591,0.016068,0.001709,0.6784096668082568,9.912631424277896,0.15525064513424464,-0.051696,-0.029655,-0.007517000000000003,0.716706,9.778842,0.175985,-15.37686053713231,-36.4148087704141,4.405880949962114,-0.014648,-0.103978,-0.043128,0.713278,0.699867,-0.020232,0.031799,0.6909050000000001,0.6640330000000001,-0.22380100000000003,-0.177827
61,4063398973021572.0,-0.051712,0.013931,0.002777,0.677643,9.93495733350823,0.16744412957578794,-0.051388,-0.006200999999999998,-0.017154,0.716409,9.77882,0.178394,-14.854354082853334,-36.577289090705094,4.571138933319652,-0.014663,-0.103943,-0.043138,0.713375,0.699768,-0.02021,0.031825,0.6909899999999999,0.6639590000000001,-0.223746,-0.177842
62,4063398977965420.0,-0.05278,0.014999,0.0006410000000000001,0.6759259444220372,9.962420018747137,0.1623243703435057,-0.053944,0.024163000000000004,-0.023196,0.71597,9.778808,0.180804,-14.331847628574359,-36.73976941099609,4.73639691667719,-0.014679,-0.103907,-0.043147,0.713475,0.699665,-0.020188,0.03185,0.6910749999999998,0.6638869999999997,-0.22368499999999994,-0.17785999999999993
63,4063398982878750.0,-0.053848,0.013931,0.000641,0.6832057138504843,9.975418,0.16592385688199246,-0.038668,0.024012,-0.016765,0.715656,9.778784,0.183299,-13.82678845097642,-36.88646846641968,4.877846030841773,-0.014696,-0.103869,-0.043158,0.713577,0.699561,-0.020164,0.031872,0.691163,0.6638099999999999,-0.22362999999999994,-0.17787599999999995
64,4063398987822597.0,-0.055984,0.013931,0.002777,0.680335927198192,9.967175445573861,0.1680525187537155,-0.054508,0.009634,-0.022373,0.715324,9.77876,0.185869,-13.633417156810632,-36.70693695942619,4.5157072846440585,-0.014715,-0.103829,-0.043168,0.713682,0.699454,-0.020143,0.031896,0.6912530000000001,0.6637310000000001,-0.22357200000000002,-0.177894
65,4063398992766445.0,-0.054916,0.014999,-0.0004119999999999996,0.6823818890054872,9.981671555824532,0.17365525934899292,-0.038586,0.045208,-0.013041,0.714947,9.778738,0.188463,-13.440045823531317,-36.527405416118555,4.153568465195949,-0.014736,-0.103788,-0.043178,0.713788,0.699345,-0.02012,0.03192,0.691344,0.6636520000000001,-0.223512,-0.17791100000000004
66,4063398997710293.0,-0.051712,0.014999,-0.000412,0.707222352089506,9.990096351762231,0.20486933367409355,-0.006770999999999999,0.033015,0.02959899999999999,0.714837,9.778692,0.191255,-13.246674490252003,-36.34787387281093,3.79142964574784,-0.014758,-0.103745,-0.043189,0.71389,0.699241,-0.020094,0.031941,0.691444,0.663563,-0.22345700000000002,-0.17792100000000002
67,4063399002654140.0,-0.048523,0.014999,-0.00148,0.7269179250785875,9.989117684621107,0.24279592338375358,0.004054999999999999,0.039892,0.05898,0.71476,9.778641,0.194134,-13.082332211730304,-36.15416097685812,3.469117899821163,-0.014772,-0.103714,-0.043195,0.713986,0.699143,-0.020067,0.031963,0.691548,0.6634699999999998,-0.22340299999999993,-0.17792999999999992
68,4063399007567470.0,-0.044266,0.019257,-0.003616,0.7349328569684919,9.985676000330528,0.2582701427701783,0.010162,0.028316,0.05924,0.714633,9.778597,0.196813,-13.279627098969774,-35.785470735156785,3.6435600232099046,-0.014786,-0.103685,-0.043201,0.714074,0.699052,-0.020034,0.031985,0.691647,0.6633880000000001,-0.22334200000000007,-0.177931
69,4063399012511318.0,-0.037872,0.021393,-0.003616,0.7381861481570631,9.96602675906642,0.2726127594296993,0.011455,0.0025780000000000004,0.079383,0.714529,9.778552,0.199374,-13.478147437251364,-35.4144904602608,3.81908565304368,-0.0148,-0.103656,-0.043206,0.714154,0.698971,-0.019993,0.032011,0.6917420000000001,0.663311,-0.223279,-0.177926
70,4063399017455166.0,-0.032547,0.022461,-0.002548,0.7572459261680375,9.97774179659225,0.2788688888440745,0.043555,0.04175600000000001,0.071122,0.714715,9.778493,0.201606,-13.676667775532952,-35.043510185364816,3.994611282877455,-0.014813,-0.10363,-0.043211,0.714223,0.6989,-0.01995,0.03204,0.6918300000000001,0.6632430000000002,-0.22322700000000004,-0.17790500000000006
71,4063399022399013.0,-0.029343,0.024582,-0.003616,0.7675774634334356,9.971889206811214,0.276321,0.037462,0.002249000000000001,0.06901,0.714821,9.778442,0.20368,-13.841442834890138,-34.704256209448246,4.170622555939943,-0.014825,-0.103606,-0.043216,0.714284,0.698837,-0.019904,0.032073,0.691912,0.6631820000000002,-0.22317000000000004,-0.177882
72,4063399027342861.0,-0.024017,0.024582,-0.005737,0.7760235186619815,9.952662796264974,0.265318870226795,0.056445,-0.0019119999999999996,0.048170000000000004,0.714983,9.778396,0.205325,-13.649482440292966,-34.70039377480469,4.351768184160154,-0.014837,-0.103583,-0.04322,0.714338,0.698783,-0.019854,0.032105,0.6919809999999998,0.6631359999999998,-0.22311899999999996,-0.17785199999999998
73,4063399032286709.0,-0.01976,0.022461,-0.003616,0.765968647910494,9.950882,0.2595653889203309,0.024715,-0.001888,0.050885,0.714989,9.778365,0.206779,-13.457522045695795,-34.69653134016113,4.532913812380365,-0.014847,-0.103563,-0.043223,0.714382,0.698737,-0.019805,0.032135,0.6920400000000001,0.663097,-0.22306799999999996,-0.177829
